ComID,GeogName,DataGroup1,DataGroup1_Order,DataGroup2,1996 - .,1996 - %,2001 - .,2001 - %,2006 - .,2006 - %,Percent Change 1996 - 2006
COM927,Dartmouth East,"$100,000 and over",12,All Households,,,,,2054,22.1,
COM927,Dartmouth East,"$100,000 and over",12,One Person Households,,,,,10,0.5,
COM927,Dartmouth East,"$100,000 and over",12,Two or More Person Households,,,,,2024,27.2,
COM928,Dartmouth South,"$100,000 and over",12,All Households,,,,,1493,14.8,
COM928,Dartmouth South,"$100,000 and over",12,One Person Households,,,,,76,2.1,
COM928,Dartmouth South,"$100,000 and over",12,Two or More Person Households,,,,,1453,22.6,
COM929,Eastern Passage,"$100,000 and over",12,All Households,,,,,591,15.1,
COM929,Eastern Passage,"$100,000 and over",12,One Person Households,,,,,10,1.7,
COM929,Eastern Passage,"$100,000 and over",12,Two or More Person Households,,,,,586,17.6,
COM930,Millbrook First Nation (Cole Harbour (30)),"$100,000 and over",12,All Households,,,,,0,0,
COM930,Millbrook First Nation (Cole Harbour (30)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM930,Millbrook First Nation (Cole Harbour (30)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM931,Cole Harbour,"$100,000 and over",12,All Households,,,,,2277,24.9,
COM931,Cole Harbour,"$100,000 and over",12,One Person Households,,,,,15,1.2,
COM931,Cole Harbour,"$100,000 and over",12,Two or More Person Households,,,,,2280,28.9,
COM932,Preston,"$100,000 and over",12,All Households,,,,,63,8.1,
COM932,Preston,"$100,000 and over",12,One Person Households,,,,,0,0,
COM932,Preston,"$100,000 and over",12,Two or More Person Households,,,,,78,12.4,
COM933,Lawrencetown,"$100,000 and over",12,All Households,,,,,510,26.2,
COM933,Lawrencetown,"$100,000 and over",12,One Person Households,,,,,10,4.3,
COM933,Lawrencetown,"$100,000 and over",12,Two or More Person Households,,,,,510,29.8,
COM934,Lake Echo,"$100,000 and over",12,One Person Households,,,,,0,0,
DHA4,Colchester East Hants Health Authority,"$100,000 and over",12,All Households,720,2.9,1393,5.3,2843,10.1,294.9
COM934,Lake Echo,"$100,000 and over",12,Two or More Person Households,,,,,215,23.1,
COM934,Lake Echo,"$100,000 and over",12,All Households,,,,,220,20,
COM935,Porters Lake,"$100,000 and over",12,One Person Households,,,,,0,0,
COM935,Porters Lake,"$100,000 and over",12,Two or More Person Households,,,,,245,26.5,
COM935,Porters Lake,"$100,000 and over",12,All Households,,,,,240,22.4,
COM936,Chezzetcook,"$100,000 and over",12,Two or More Person Households,,,,,204,16.5,
COM936,Chezzetcook,"$100,000 and over",12,All Households,,,,,207,13.2,
COM936,Chezzetcook,"$100,000 and over",12,One Person Households,,,,,10,3.2,
COM937,Musquodoboit Harbour,"$100,000 and over",12,Two or More Person Households,,,,,160,23.5,
COM937,Musquodoboit Harbour,"$100,000 and over",12,All Households,,,,,164,18.4,
COM937,Musquodoboit Harbour,"$100,000 and over",12,One Person Households,,,,,0,0,
COM938,Jeddore,"$100,000 and over",12,All Households,,,,,65,10.3,
COM938,Jeddore,"$100,000 and over",12,One Person Households,,,,,0,0,
COM938,Jeddore,"$100,000 and over",12,Two or More Person Households,,,,,67,13.1,
COM939,Middle Musquodoboit,"$100,000 and over",12,Two or More Person Households,,,,,86,13.5,
COM939,Middle Musquodoboit,"$100,000 and over",12,All Households,,,,,82,9.4,
COM939,Middle Musquodoboit,"$100,000 and over",12,One Person Households,,,,,0,0,
COM940,Upper Musquodoboit,"$100,000 and over",12,Two or More Person Households,,,,,24,5.5,
COM940,Upper Musquodoboit,"$100,000 and over",12,All Households,,,,,34,5.7,
COM940,Upper Musquodoboit,"$100,000 and over",12,One Person Households,,,,,0,0,
COM941,Ship Harbour,"$100,000 and over",12,All Households,,,,,71,7.6,
COM941,Ship Harbour,"$100,000 and over",12,One Person Households,,,,,0,0,
COM941,Ship Harbour,"$100,000 and over",12,Two or More Person Households,,,,,66,9.5,
COM942,Sheet Harbour,"$100,000 and over",12,Two or More Person Households,,,,,46,9,
COM942,Sheet Harbour,"$100,000 and over",12,All Households,,,,,45,6.2,
COM942,Sheet Harbour,"$100,000 and over",12,One Person Households,,,,,0,0,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$100,000 and over",12,All Households,,,,,0,0,
COM943,Millbrook First Nation (Sheet Harbour (36)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM944,Moser River,"$100,000 and over",12,All Households,,,,,17,4.4,
COM944,Moser River,"$100,000 and over",12,One Person Households,,,,,0,0,
COM944,Moser River,"$100,000 and over",12,Two or More Person Households,,,,,19,6.9,
com945,Sable Island,"$100,000 and over",12,One Person Households,,,,,0,0,
com945,Sable Island,"$100,000 and over",12,All Households,,,,,0,0,
com945,Sable Island,"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$100,000 and over",12,All Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$100,000 and over",12,One Person Households,,,,,0,0,
COM946,Liscomb Game Sanctuary,"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM947,Millbrook First Nation (Beaver Lake (17)),"$100,000 and over",12,All Households,,,,,0,0,
COM947,Millbrook First Nation (Beaver Lake (17)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM947,Millbrook First Nation (Beaver Lake (17)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM948,Lower Sackville,"$100,000 and over",12,All Households,,,,,1388,17.7,
COM948,Lower Sackville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM948,Lower Sackville,"$100,000 and over",12,Two or More Person Households,,,,,1369,20.8,
DHA1,South Shore Health,"$100,000 and over",12,Two or More Person Households,705,3.8,1405,7.5,2070,11.1,193.6
DHA1,South Shore Health,"$100,000 and over",12,All Households,740,3.2,1460,6,2145,8.7,189.9
DHA1,South Shore Health,"$100,000 and over",12,One Person Households,40,0.8,65,1.2,80,1.3,100
DHA2,South West Health,"$100,000 and over",12,All Households,755,3,1330,5.3,1990,7.9,163.6
DHA2,South West Health,"$100,000 and over",12,Two or More Person Households,735,3.8,1315,6.8,1975,10.5,168.7
DHA4,Colchester East Hants Health Authority,"$100,000 and over",12,One Person Households,15,0.3,28,0.5,97,1.4,546.7
DHA4,Colchester East Hants Health Authority,"$100,000 and over",12,Two or More Person Households,690,3.5,1361,6.7,2750,12.9,298.6
DHA5,Cumberland Health Authority,"$100,000 and over",12,All Households,270,2,550,4.1,845,6.2,213
DHA5,Cumberland Health Authority,"$100,000 and over",12,Two or More Person Households,250,2.5,540,5.5,805,8.2,222
DHA5,Cumberland Health Authority,"$100,000 and over",12,One Person Households,25,0.8,15,0.4,40,1.1,60
DHA6,Pictou County Health Authority,"$100,000 and over",12,Two or More Person Households,560,4,1245,9,1905,13.6,240.2
DHA6,Pictou County Health Authority,"$100,000 and over",12,All Households,585,3.2,1280,6.9,2005,10.4,242.7
DHA6,Pictou County Health Authority,"$100,000 and over",12,One Person Households,20,0.5,40,0.9,95,1.8,375
DHA7,Guysborough Antigonish Strait Health Authority,"$100,000 and over",12,One Person Households,10,0.3,30,0.7,40,0.9,300
DHA7,Guysborough Antigonish Strait Health Authority,"$100,000 and over",12,All Households,635,3.7,1220,6.9,2015,11.3,217.3
DHA7,Guysborough Antigonish Strait Health Authority,"$100,000 and over",12,Two or More Person Households,635,4.7,1185,8.8,1975,14.7,211
DHA8,Cape Breton District Health Authority,"$100,000 and over",12,Two or More Person Households,1385,3.5,2280,6.1,4365,11.8,215.2
DHA8,Cape Breton District Health Authority,"$100,000 and over",12,One Person Households,25,0.2,45,0.4,105,0.8,320
DHA8,Cape Breton District Health Authority,"$100,000 and over",12,All Households,1415,2.8,2325,4.7,4470,8.8,215.9
DHA9,Capital Health,"$100,000 and over",12,One Person Households,320,1,752,1.9,1063,2.4,232.2
DHA9,Capital Health,"$100,000 and over",12,Two or More Person Households,8640,8,16914,14.9,28730,24.2,232.5
DHA9,Capital Health,"$100,000 and over",12,All Households,8975,6.4,17657,11.6,29812,18.2,232.2
DHZ1,District Health Zone 1,"$100,000 and over",12,One Person Households,55,0.5,90,0.8,,,
DHZ1,District Health Zone 1,"$100,000 and over",12,Two or More Person Households,1440,3.8,2720,7.2,,,
DHZ1,District Health Zone 1,"$100,000 and over",12,All Households,1495,3.1,2790,5.6,,,
DHZ2,District Health Zone 2,"$100,000 and over",12,All Households,835,2.7,1705,5.3,,,
DHZ2,District Health Zone 2,"$100,000 and over",12,Two or More Person Households,815,3.4,1660,6.8,,,
DHZ2,District Health Zone 2,"$100,000 and over",12,One Person Households,25,0.4,35,0.5,,,
DHZ3,District Health Zone 3,"$100,000 and over",12,Two or More Person Households,940,3.2,1901,6.3,,,
DHZ3,District Health Zone 3,"$100,000 and over",12,One Person Households,40,0.5,43,0.5,,,
DHZ3,District Health Zone 3,"$100,000 and over",12,All Households,990,2.6,1943,4.9,,,
DHZ4,District Health Zone 4,"$100,000 and over",12,All Households,1220,3.4,2500,6.9,,,
DHZ4,District Health Zone 4,"$100,000 and over",12,One Person Households,30,0.4,70,0.8,,,
DHZ4,District Health Zone 4,"$100,000 and over",12,Two or More Person Households,1195,4.4,2430,8.9,,,
DHZ5,District Health Zone 5,"$100,000 and over",12,All Households,1415,2.8,2325,4.7,,,
DHZ5,District Health Zone 5,"$100,000 and over",12,One Person Households,25,0.2,45,0.4,,,
DHZ5,District Health Zone 5,"$100,000 and over",12,Two or More Person Households,1385,3.5,2280,6.1,,,
DHZ6,District Health Zone 6,"$100,000 and over",12,All Households,8975,6.4,17657,11.6,,,
DHZ6,District Health Zone 6,"$100,000 and over",12,One Person Households,320,1,752,1.9,,,
DHZ6,District Health Zone 6,"$100,000 and over",12,Two or More Person Households,8640,8,16914,14.9,,,
ECR21,Cape Breton,"$100,000 and over",12,Two or More Person Households,1625,3.7,2730,6.4,4970,11.8,205.8
ECR21,Cape Breton,"$100,000 and over",12,All Households,1655,2.9,2775,4.9,5080,8.8,206.9
ECR21,Cape Breton,"$100,000 and over",12,One Person Households,35,0.3,45,0.3,115,0.7,228.6
ECR22,North Shore,"$100,000 and over",12,Two or More Person Households,1725,3.7,3505,7.5,5845,12.3,238.8
ECR22,North Shore,"$100,000 and over",12,All Households,1800,2.9,3605,5.8,6095,9.4,238.6
ECR22,North Shore,"$100,000 and over",12,One Person Households,70,0.5,105,0.7,235,1.3,235.7
ECR23,Annapolis Valley,"$100,000 and over",12,All Households,1245,2.8,2525,5.4,4905,10,294
ECR23,Annapolis Valley,"$100,000 and over",12,One Person Households,25,0.3,55,0.5,145,1.3,480
ECR23,Annapolis Valley,"$100,000 and over",12,Two or More Person Households,1220,3.4,2460,6.7,4765,12.7,290.6
ECR24,Southern,"$100,000 and over",12,One Person Households,55,0.5,90,0.8,100,0.8,81.8
ECR24,Southern,"$100,000 and over",12,Two or More Person Households,1440,3.8,2720,7.2,4045,10.8,180.9
ECR24,Southern,"$100,000 and over",12,All Households,1495,3.1,2790,5.6,4135,8.3,176.6
ECR25,Halifax,"$100,000 and over",12,All Households,8740,6.6,17220,11.9,28925,18.6,230.9
ECR25,Halifax,"$100,000 and over",12,One Person Households,320,1.1,730,1.9,1050,2.4,228.1
ECR25,Halifax,"$100,000 and over",12,Two or More Person Households,8415,8.3,16485,15.4,27870,24.9,231.2
FED12001,Cape Breton - Canso,"$100,000 and over",12,All Households,370,1.3,670,2.4,2700,9.3,629.7
FED12001,Cape Breton - Canso,"$100,000 and over",12,One Person Households,0,0,20,0.7,90,1.3,100
FED12001,Cape Breton - Canso,"$100,000 and over",12,Two or More Person Households,370,1.6,665,7.4,2668,12.3,621.1
FED12002,Central Nova,"$100,000 and over",12,All Households,940,3.4,1925,6.7,3312,11.1,252.3
FED12002,Central Nova,"$100,000 and over",12,One Person Households,30,0.5,55,0.8,105,1.3,250
FED12002,Central Nova,"$100,000 and over",12,Two or More Person Households,915,4.3,1865,9.3,3192,14.7,248.9
FED12003,Dartmouth - Cole Harbour,"$100,000 and over",12,All Households,1570,4.7,3335,9.5,6249,17.2,298
FED12003,Dartmouth - Cole Harbour,"$100,000 and over",12,One Person Households,20,0.3,135,1.5,140,1.4,600
FED12003,Dartmouth - Cole Harbour,"$100,000 and over",12,Two or More Person Households,1560,6,3185,12.8,6194,23.7,297.1
FED12004,Halifax,"$100,000 and over",12,All Households,2765,7.1,4740,11.5,6421,15.4,132.2
FED12004,Halifax,"$100,000 and over",12,One Person Households,190,1.4,380,2.5,445,2.7,134.2
FED12004,Halifax,"$100,000 and over",12,Two or More Person Households,2555,10.2,4350,18.8,6044,23.8,136.6
FED12005,Halifax West,"$100,000 and over",12,All Households,1945,7.5,4450,14,7997,22.1,311.2
FED12005,Halifax West,"$100,000 and over",12,One Person Households,40,0.7,95,1.4,290,3.1,625
FED12005,Halifax West,"$100,000 and over",12,Two or More Person Households,1890,9.1,4350,20.6,7749,28.8,310
FED12006,Kings - Hants,"$100,000 and over",12,All Households,925,3.2,1725,5.7,3727,11.6,302.9
FED12006,Kings - Hants,"$100,000 and over",12,One Person Households,10,0.2,50,0.8,115,1.6,1050
FED12006,Kings - Hants,"$100,000 and over",12,Two or More Person Households,905,3.9,1695,7.5,3593,14.4,297
FED12007,Cumberland - Colchester - Musquodoboit Valley,"$100,000 and over",12,Two or More Person Households,770,2.9,1525,6.2,2806,10.4,264.4
FED12007,Cumberland - Colchester - Musquodoboit Valley,"$100,000 and over",12,All Households,810,2.4,1555,4.4,2932,8,262
FED12007,Cumberland - Colchester - Musquodoboit Valley,"$100,000 and over",12,One Person Households,40,0.5,35,0.4,123,1.2,207.5
FED12008,Sackville - Eastern Shore,"$100,000 and over",12,All Households,1395,5.2,2825,9.8,6652,21.2,376.8
FED12008,Sackville - Eastern Shore,"$100,000 and over",12,One Person Households,20,0.7,25,0.8,57,1.2,185
FED12008,Sackville - Eastern Shore,"$100,000 and over",12,Two or More Person Households,1375,5.8,2800,12,6623,24.8,381.7
FED12009,South Shore - St. Margaret''s,"$100,000 and over",12,Two or More Person Households,945,3.7,2015,8.1,3362,12.7,255.8
FED12009,South Shore - St. Margaret''s,"$100,000 and over",12,One Person Households,55,0.8,75,1,155,1.8,181.8
FED12009,South Shore - St. Margaret''s,"$100,000 and over",12,All Households,990,3,2080,6.1,3497,10,253.2
FED12010,Sydney - Victoria,"$100,000 and over",12,One Person Households,10,0.1,0,0,30,0.3,200
FED12010,Sydney - Victoria,"$100,000 and over",12,Two or More Person Households,100,0.4,200,6.5,2477,11.1,2377
FED12010,Sydney - Victoria,"$100,000 and over",12,All Households,115,0.4,205,0.7,2460,7.9,2039.1
FED12011,West Nova,"$100,000 and over",12,Two or More Person Households,685,2.5,1255,5.8,2752,10.3,301.8
FED12011,West Nova,"$100,000 and over",12,All Households,705,2.1,1285,3.7,2758,7.7,291.2
FED12011,West Nova,"$100,000 and over",12,One Person Households,10,0.1,35,0.5,45,0.5,350
HRM1,HRM1,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM1,HRM1,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM1,HRM1,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM2,HRM2,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM2,HRM2,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM2,HRM2,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM3,HRM3,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM3,HRM3,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM3,HRM3,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM4,HRM4,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM4,HRM4,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM4,HRM4,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM5,HRM5,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM5,HRM5,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM5,HRM5,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM6,HRM6,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM6,HRM6,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM6,HRM6,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM7,HRM7,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM7,HRM7,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM7,HRM7,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM8,HRM8,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM8,HRM8,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
HRM8,HRM8,"$100,000 and over",12,All Households,0,0,0,0,0,0,0
HRM9,HRM9,"$100,000 and over",12,One Person Households,0,0,0,0,0,0,0
HRM9,HRM9,"$100,000 and over",12,Two or More Person Households,0,0,0,0,0,0,0
hsc1,Auburn Drive,"$100,000 and over",12,Two or More Person Households,0,0,0,0,2145,32,100
hsc1,Auburn Drive,"$100,000 and over",12,One Person Households,0,0,0,0,20,2,100
hsc1,Auburn Drive,"$100,000 and over",12,All Households,0,0,0,0,2145,28,100
hsc10,Hants Regional,"$100,000 and over",12,Two or More Person Households,0,0,0,0,126,14.2,100
hsc10,Hants Regional,"$100,000 and over",12,All Households,0,0,0,0,132,12.3,100
hsc10,Hants Regional,"$100,000 and over",12,One Person Households,0,0,0,0,3,1.6,100
hsc11,JL Ilsley,"$100,000 and over",12,Two or More Person Households,0,0,0,0,1488,19.6,100
hsc11,JL Ilsley,"$100,000 and over",12,One Person Households,0,0,0,0,75,2.4,100
hsc11,JL Ilsley,"$100,000 and over",12,All Households,0,0,0,0,1473,13.8,100
hsc12,Lockview,"$100,000 and over",12,Two or More Person Households,0,0,0,0,2205,36.1,100
hsc12,Lockview,"$100,000 and over",12,One Person Households,0,0,0,0,30,3.3,100
hsc12,Lockview,"$100,000 and over",12,All Households,0,0,0,0,2199,31.2,100
hsc13,Millwood High,"$100,000 and over",12,Two or More Person Households,0,0,0,0,978,22.9,100
