Year,Board Code,Board Name,School Code,School Name,School Total
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0732,COLDBROOK AND DISTRICT SCHOOL ,457
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0366,DR. ARTHUR HINES ELEMENTARY SCHOOL   ,106
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0065,DWIGHT ROSS SCHOOL            ,149
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0753,EVANGELINE MIDDLE SCHOOL      ,294
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0362,FALMOUTH DISTRICT SCHOOL      ,238
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0060,GASPEREAU VALLEY ELEMENTARY SCHOOL   ,133
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0059,GLOOSCAP ELEMENTARY SCHOOL    ,207
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0024,HANTSPORT SCHOOL              ,175
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0998,HIGHBURY EDUCATION CENTRE     ,21
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0070,HORTON HIGH SCHOOL            ,883
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,1158,KINGS COUNTY ACADEMY          ,596
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0379,KINGS COUNTY ADULT HIGH SCHOOL,36
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0062,KINGSTON & DISTRICT SCHOOL    ,449
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0061,L. E. SHAW ELEMENTARY SCHOOL  ,123
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0129,LAWRENCETOWN CONSOLIDATED SCHOOL,91
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,1108,LAWRENCETOWN EDUCATION CENTRE ,33
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0712,MIDDLETON REGIONAL HIGH SCHOOL       ,610
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0073,NEW MINAS ELEMENTARY SCHOOL   ,290
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0364,NEWPORT STATION DISTRICT SCHOOL,63
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0967,NORTHEAST KINGS EDUCATION CENTRE   ,902
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0966,PINE RIDGE MIDDLE SCHOOL      ,414
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0072,PORT WILLIAMS ELEMENTARY SCHOOL     ,229
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0055,SOMERSET AND DISTRICT ELEMENTARY SCHOOL    ,141
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0054,ST. MARY'S ELEMENTARY SCHOOL  ,150
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0360,THREE MILE PLAINS DISTRICT SCHOOL    ,171
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,1110,WEST HANTS EDUCATION CENTRE   ,17
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0994,WEST HANTS MIDDLE SCHOOL      ,584
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0071,WEST KINGS DISTRICT HIGH SCHOOL     ,732
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0376,WINDSOR ADULT HIGH SCHOOL     ,40
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0699,WINDSOR ELEMENTARY SCHOOL     ,232
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0361,WINDSOR FORKS DISTRICT SCHOOL ,145
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0081,WOLFVILLE SCHOOL              ,309
2014-2015,057,ACADIEN PROVINCIAL            ,1155,CENTRE SCOLAIRE DE LA RIVE-SUD,241
2014-2015,057,ACADIEN PROVINCIAL            ,0387,CENTRE SCOLAIRE ETOILE DE L'ACADIE,273
2014-2015,057,ACADIEN PROVINCIAL            ,0145,ECOLE ACADIENNE DE POMQUET    ,272
2014-2015,057,ACADIEN PROVINCIAL            ,0433,ECOLE ACADIENNE DE TRURO      ,320
2014-2015,057,ACADIEN PROVINCIAL            ,0947,ECOLE BEAUBASSIN              ,536
2014-2015,057,ACADIEN PROVINCIAL            ,0982,ECOLE BEAU-PORT               ,240
2014-2015,057,ACADIEN PROVINCIAL            ,0744,ECOLE BELLEVILLE              ,179
2014-2015,057,ACADIEN PROVINCIAL            ,0948,ECOLE BOIS-JOLI               ,577
2014-2015,057,ACADIEN PROVINCIAL            ,1173,ECOLE DES BEAUX-MARAIS        ,121
2014-2015,057,ACADIEN PROVINCIAL            ,0068,ECOLE DU CARREFOUR            ,377
2014-2015,057,ACADIEN PROVINCIAL            ,1188,ECOLE DU GRAND-PORTAGE        ,167
2014-2015,057,ACADIEN PROVINCIAL            ,0218,ECOLE JEAN-MARIE-GAY          ,72
2014-2015,057,ACADIEN PROVINCIAL            ,0217,ECOLE JOSEPH-DUGAS            ,97
2014-2015,057,ACADIEN PROVINCIAL            ,0378,ECOLE NDA                     ,165
2014-2015,057,ACADIEN PROVINCIAL            ,0156,ECOLE PUBNICO-OUEST           ,163
2014-2015,057,ACADIEN PROVINCIAL            ,0057,ECOLE ROSE-DES-VENTS          ,195
2014-2015,057,ACADIEN PROVINCIAL            ,0221,ECOLE SAINT-ALBERT            ,40
2014-2015,057,ACADIEN PROVINCIAL            ,0225,ECOLE SECONDAIRE DE CLARE     ,285
2014-2015,057,ACADIEN PROVINCIAL            ,0980,ECOLE SECONDAIRE DE PAR-EN-BAS,318
2014-2015,057,ACADIEN PROVINCIAL            ,1152,ECOLE SECONDAIRE DU SOMMET    ,434
2014-2015,057,ACADIEN PROVINCIAL            ,0219,ECOLE STELLA-MARIS            ,103
2014-2015,057,ACADIEN PROVINCIAL            ,0160,ECOLE WEDGEPORT               ,105
2014-2015,058,SOUTH SHORE REGIONAL          ,0925,ASPOTOGAN CONSOLIDATED ELEMENTARY SCHOOL ,128
2014-2015,058,SOUTH SHORE REGIONAL          ,0926,BAYVIEW COMMUNITY SCHOOL      ,407
2014-2015,058,SOUTH SHORE REGIONAL          ,0405,BIG TANCOOK ELEMENTARY SCHOOL ,4
2014-2015,058,SOUTH SHORE REGIONAL          ,1156,BLUENOSE ACADEMY              ,513
2014-2015,058,SOUTH SHORE REGIONAL          ,0509,BRIDGEWATER ELEMENTARY SCHOOL ,461
2014-2015,058,SOUTH SHORE REGIONAL          ,0508,BRIDGEWATER JUNIOR SENIOR HIGH SCHOOL,438
2014-2015,058,SOUTH SHORE REGIONAL          ,0216,CHESTER AREA MIDDLE SCHOOL    ,254
2014-2015,058,SOUTH SHORE REGIONAL          ,0207,CHESTER DISTRICT ELEMENTARY SCHOOL   ,263
2014-2015,058,SOUTH SHORE REGIONAL          ,0386,DR. JOHN C. WICKWIRE ACADEMY  ,397
2014-2015,058,SOUTH SHORE REGIONAL          ,0080,FOREST HEIGHTS COMMUNITY SCHOOL  ,370
2014-2015,058,SOUTH SHORE REGIONAL          ,1150,GREENFIELD ELEMENTARY SCHOOL  ,33
2014-2015,058,SOUTH SHORE REGIONAL          ,0917,HEBBVILLE ACADEMY             ,509
2014-2015,058,SOUTH SHORE REGIONAL          ,0710,LIVERPOOL REGIONAL HIGH SCHOOL,378
2014-2015,058,SOUTH SHORE REGIONAL          ,0397,NEW GERMANY ELEMENTARY SCHOOL ,176
2014-2015,058,SOUTH SHORE REGIONAL          ,0402,NEW GERMANY RURAL HIGH SCHOOL ,334
2014-2015,058,SOUTH SHORE REGIONAL          ,0214,NEW ROSS CONSOLIDATED SCHOOL  ,80
2014-2015,058,SOUTH SHORE REGIONAL          ,0404,NEWCOMBVILLE ELEMENTARY SCHOOL,156
2014-2015,058,SOUTH SHORE REGIONAL          ,0459,NORTH QUEENS COMMUNITY SCHOOL ,109
2014-2015,058,SOUTH SHORE REGIONAL          ,0460,NORTH QUEENS ELEMENTARY SCHOOL,113
2014-2015,058,SOUTH SHORE REGIONAL          ,0409,PARK VIEW EDUCATION CENTRE    ,749
2014-2015,058,SOUTH SHORE REGIONAL          ,0400,PENTZ ELEMENTARY SCHOOL       ,86
2014-2015,058,SOUTH SHORE REGIONAL          ,0401,PETITE RIVIERE ELEMENTARY SCHOOL     ,79
2014-2015,058,SOUTH SHORE REGIONAL          ,1185,SOUTH QUEENS MIDDLE SCHOOL    ,234
2014-2015,058,SOUTH SHORE REGIONAL          ,1171,SSRSB ADULT HIGH SCHOOL       ,63
2014-2015,058,SOUTH SHORE REGIONAL          ,1172,SSRSB ALTERNATE PROGRAMS      ,25
2014-2015,058,SOUTH SHORE REGIONAL          ,0394,WEST NORTHFIELD ELEMENTARY SCHOOL   ,132
2014-2015,059,TRI-COUNTY REGIONAL           ,0500,ARCADIA CONSOLIDATED ELEMENTARY SCHOOL   ,168
2014-2015,059,TRI-COUNTY REGIONAL           ,0167,BARRINGTON MUNICIPAL HIGH SCHOOL     ,503
2014-2015,059,TRI-COUNTY REGIONAL           ,0255,BARTON CONSOLIDATED SCHOOL    ,65
2014-2015,059,TRI-COUNTY REGIONAL           ,0497,CARLETON CONSOLIDATED SCHOOL  ,85
2014-2015,059,TRI-COUNTY REGIONAL           ,0511,CLARK'S HARBOUR ELEMENTARY SCHOOL    ,185
2014-2015,059,TRI-COUNTY REGIONAL           ,0272,DIGBY ADULT HIGH SCHOOL       ,28
2014-2015,059,TRI-COUNTY REGIONAL           ,0541,DIGBY ELEMENTARY SCHOOL       ,327
2014-2015,059,TRI-COUNTY REGIONAL           ,0257,DIGBY NECK CONSOLIDATED SCHOOL,31
2014-2015,059,TRI-COUNTY REGIONAL           ,0709,DIGBY REGIONAL HIGH SCHOOL         ,457
2014-2015,059,TRI-COUNTY REGIONAL           ,0981,DRUMLIN HEIGHTS CONSOLIDATED SCHOOL ,364
2014-2015,059,TRI-COUNTY REGIONAL           ,0733,EVELYN RICHARDSON MEMORIAL ELEMENTARY SCHOOL ,110
2014-2015,059,TRI-COUNTY REGIONAL           ,0927,FOREST RIDGE ACADEMY          ,178
2014-2015,059,TRI-COUNTY REGIONAL           ,0079,HILLCREST ACADEMY             ,279
2014-2015,059,TRI-COUNTY REGIONAL           ,0259,ISLANDS CONSOLIDATED SCHOOL   ,114
2014-2015,059,TRI-COUNTY REGIONAL           ,0624,LOCKEPORT ELEMENTARY SCHOOL   ,105
2014-2015,059,TRI-COUNTY REGIONAL           ,0711,LOCKEPORT REGIONAL HIGH SCHOOL      ,105
2014-2015,059,TRI-COUNTY REGIONAL           ,0410,MAPLE GROVE EDUCATION CENTRE  ,383
2014-2015,059,TRI-COUNTY REGIONAL           ,0928,MEADOWFIELDS COMMUNITY SCHOOL ,478
2014-2015,059,TRI-COUNTY REGIONAL           ,0199,PLYMOUTH SCHOOL               ,95
2014-2015,059,TRI-COUNTY REGIONAL           ,0498,PORT MAITLAND CONSOLIDATED SCHOOL  ,150
2014-2015,059,TRI-COUNTY REGIONAL           ,0716,SHELBURNE REGIONAL HIGH SCHOOL,278
2014-2015,059,TRI-COUNTY REGIONAL           ,0703,SOUTH CENTENNIAL SCHOOL       ,82
2014-2015,059,TRI-COUNTY REGIONAL           ,0977,ST. MARY'S BAY ACADEMY        ,255
2014-2015,059,TRI-COUNTY REGIONAL           ,8059,TRI-COUNTY DSEPS              ,11
2014-2015,059,TRI-COUNTY REGIONAL           ,0256,WEYMOUTH CONSOLIDATED SCHOOL  ,207
2014-2015,059,TRI-COUNTY REGIONAL           ,0385,YARMOUTH ADULT HIGH SCHOOL    ,31
2014-2015,059,TRI-COUNTY REGIONAL           ,0704,YARMOUTH CENTRAL SCHOOL       ,207
2014-2015,059,TRI-COUNTY REGIONAL           ,1178,YARMOUTH CONSOLIDATED MEMORIAL HIGH SCHOOL   ,874
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0096,BADDECK ACADEMY               ,243
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0093,BOULARDERIE ELEMENTARY SCHOOL ,69
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0101,BRAS D'OR ELEMENTARY SCHOOL   ,215
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0640,BRETON EDUCATION CENTRE       ,643
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0551,BRIDGEPORT SCHOOL             ,90
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0995,BROOKLAND ELEMENTARY SCHOOL   ,311
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0107,CABOT EDUCATION CENTRE        ,229
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,1169,CAPE BRETON VICTORIA -ADULT HIGH SCHOOL      ,105
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,8051,CAPE BRETON-VICTORIA DSEPS    ,1
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0962,CAPE SMOKEY ELEMENTARY SCHOOL ,84
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0186,COXHEATH ELEMENTARY SCHOOL    ,281
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,1101,CUSACK SCHOOL                 ,311
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0996,DONKIN SCHOOL                 ,111
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0098,DR. T. L. SULLIVAN MIDDLE SCHOOL     ,259
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,1153,FERRISVIEW ELEMENTARY SCHOOL  ,196
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0099,FLORENCE ELEMENTARY SCHOOL    ,101
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0626,GEORGE D. LEWIS SCHOOL        ,80
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0416,GLACE BAY ELEMENTARY SCHOOL   ,399
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0008,GLACE BAY HIGH SCHOOL         ,816
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0964,HARBOURSIDE ELEMENTARY SCHOOL ,338
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0549,JOHN BERNARD CROAK V. C. MEMORIAL SCHOOL  ,146
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0960,JUBILEE ELEMENTARY SCHOOL     ,212
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0545,MACDONALD ELEMENTARY SCHOOL         ,120
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0206,MACLENNAN MIDDLE SCHOOL       ,37
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0202,MALCOLM MUNROE MEMORIAL MIDDLE SCHOOL     ,584
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0183,MARION BRIDGE SCHOOL          ,63
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0082,MEMORIAL COMPOSITE HIGH SCHOOL,1016
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0083,MIDDLE RIVER CONSOLIDATED SCHOOL     ,17
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0180,MIRA ROAD SCHOOL              ,97
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0643,MOUNT CARMEL ELEMENTARY SCHOOL,129
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0997,MOUNTAINVIEW ELEMENTARY SCHOOL,229
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0963,NEW WATERFORD ELEMENTARY SCHOOL ,279
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0961,NORTH HIGHLANDS ELEMENTARY SCHOOL    ,61
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,1154,OCEANVIEW EDUCATION CENTRE    ,603
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,1142,RANKIN SCHOOL OF THE NARROWS  ,124
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0973,RIVERSIDE ELEMENTARY SCHOOL   ,126
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0203,RIVERVIEW HIGH SCHOOL         ,1091
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0182,ROBIN FOOTE ELEMENTARY SCHOOL ,107
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0113,SETON ELEMENTARY SCHOOL       ,124
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0646,SHERWOOD PARK EDUCATION CENTRE,367
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0972,SHIPYARD ELEMENTARY SCHOOL    ,159
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0644,ST. AGNES ELEMENTARY SCHOOL   ,84
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0561,ST. ANNE'S ELEMENTARY SCHOOL  ,270
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0119,ST. JOSEPH ELEMENTARY SCHOOL  ,162
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0688,SYDNEY ACADEMY                ,878
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0117,SYDNEY MINES MIDDLE SCHOOL    ,217
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0185,SYDNEY RIVER ELEMENTARY SCHOOL,253
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0110,THOMPSON MIDDLE SCHOOL        ,140
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0175,TOMPKINS MEMORIAL ELEMENTARY SCHOOL  ,119
2015-2016,051,CAPE BRETON-VICTORIA REGIONAL ,0667,WHITNEY PIER MEMORIAL MIDDLE SCHOOL  ,308
2015-2016,052,STRAIT REGIONAL               ,0934,ANTIGONISH EDUCATION CENTRE     ,486
2015-2016,052,STRAIT REGIONAL               ,0932,BAYVIEW EDUCATION CENTRE      ,302
2015-2016,052,STRAIT REGIONAL               ,0974,CAPE BRETON HIGHLANDS EDUCATION CENTRE/ACADEMY ,303
2015-2016,052,STRAIT REGIONAL               ,0986,CHEDABUCTO EDUCATION CENTRE/GUYSBOROUGH ACADEMY,297
2015-2016,052,STRAIT REGIONAL               ,0930,DALBRAE ACADEMY               ,259
2015-2016,052,STRAIT REGIONAL               ,0707,DR. JOHN HUGH GILLIS REGIONAL HIGH SCHOOL ,729
2015-2016,052,STRAIT REGIONAL               ,0975,EAST ANTIGONISH EDUCATION CENTRE/ACADEMY ,439
2015-2016,052,STRAIT REGIONAL               ,0484,EAST RICHMOND EDUCATION CENTRE     ,253
2015-2016,052,STRAIT REGIONAL               ,0266,FANNING EDUCATION CENTRE/CANSO ACADEMY,154
2015-2016,052,STRAIT REGIONAL               ,0471,FELIX MARCHAND EDUCATION CENTRE ,73
2015-2016,052,STRAIT REGIONAL               ,0143,H. M. MACDONALD ELEMENTARY SCHOOL  ,108
2015-2016,052,STRAIT REGIONAL               ,1106,INVERNESS EDUCATION CENTRE/ACADEMY ,259
2015-2016,052,STRAIT REGIONAL               ,0631,MULGRAVE MEMORIAL EDUCATION CENTRE ,62
2015-2016,052,STRAIT REGIONAL               ,0390,PLEASANT BAY SCHOOL           ,9
2015-2016,052,STRAIT REGIONAL               ,0931,RICHMOND EDUCATION CENTRE/ACADEMY  ,449
2015-2016,052,STRAIT REGIONAL               ,0152,ST. ANDREW JUNIOR HIGH SCHOOL ,541
2015-2016,052,STRAIT REGIONAL               ,0149,ST. ANDREWS CONSOLIDATED SCHOOL    ,268
2015-2016,052,STRAIT REGIONAL               ,1160,ST. MARY'S EDUCATION CENTRE/ACADEMY,271
2015-2016,052,STRAIT REGIONAL               ,0655,STRAIT AREA EDUCATION/RECREATION CENTRE   ,332
2015-2016,052,STRAIT REGIONAL               ,8052,STRAIT DSEPS                  ,3
2015-2016,052,STRAIT REGIONAL               ,0936,TAMARAC EDUCATION CENTRE      ,544
2015-2016,052,STRAIT REGIONAL               ,0388,WHYCOCOMAGH EDUCATION CENTRE  ,163
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0639,A.G. BAILLIE MEMORIAL SCHOOL,377
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0248,ADVOCATE DISTRICT SCHOOL      ,54
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0705,AMHERST REGIONAL HIGH SCHOOL  ,641
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0006,BIBLE HILL CENTRAL ELEMENTARY SCHOOL ,148
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0002,BIBLE HILL EAST COURT ROAD ELEMENTARY SCHOOL,84
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0007,BIBLE HILL JUNIOR HIGH SCHOOL ,335
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0016,BROOKFIELD ELEMENTARY SCHOOL  ,180
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0020,CENTRAL COLCHESTER JUNIOR HIGH SCHOOL,390
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0027,CHIGANOIS ELEMENTARY SCHOOL   ,200
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,8053,CHIGNECTO-CENTRAL DSEPS       ,18
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0014,COBEQUID CONSOLIDATED ELEMENTARY SCHOOL     ,158
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0036,COBEQUID DISTRICT ELEMENTARY SCHOOL,81
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0044,COBEQUID EDUCATIONAL CENTRE   ,1382
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1104,CUMBERLAND NORTH ACADEMY      ,314
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0230,CYRUS EATON ELEMENTARY SCHOOL ,143
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0028,DEBERT ELEMENTARY SCHOOL      ,149
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0408,DR. W. A. MACLEOD CONSOLIDATED SCHOOL,482
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0750,E. B. CHANDLER JUNIOR HIGH SCHOOL ,309
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0432,EAST PICTOU MIDDLE SCHOOL     ,91
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0031,ELMSDALE DISTRICT ELEMENTARY SCHOOL ,370
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0030,ENFIELD DISTRICT SCHOOL       ,303
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0414,F. H. MACDONALD ELEMENTARY SCHOOL ,297
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0665,G.R. SAUNDERS ELEMENTARY SCHOOL     ,368
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0026,GREAT VILLAGE ELEMENTARY SCHOOL      ,42
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0042,HANTS EAST RURAL HIGH SCHOOL  ,773
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0041,HANTS NORTH RURAL HIGH SCHOOL ,259
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1145,HARMONY HEIGHTS ELEMENTARY SCHOOL   ,340
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0015,HILDEN ELEMENTARY SCHOOL      ,98
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0661,JUNCTION ROAD ELEMENTARY SCHOOL     ,155
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0038,KENNETCOOK DISTRICT ELEMENTARY SCHOOL,106
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0949,MAPLE RIDGE ELEMENTARY SCHOOL ,243
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1189,NEW GLASGOW ACADEMY           ,491
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0005,NORTH COLCHESTER HIGH SCHOOL  ,204
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0988,NORTH NOVA EDUCATION CENTRE   ,1002
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0009,NORTH RIVER ELEMENTARY SCHOOL ,234
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0231,NORTHPORT CONSOLIDATED ELEMENTARY SCHOOL  ,38
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0989,NORTHUMBERLAND REGIONAL HIGH SCHOOL,862
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1151,OXFORD REGIONAL EDUCATION CENTRE   ,393
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0649,PARRSBORO REGIONAL ELEMENTARY SCHOOL ,128
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0715,PARRSBORO REGIONAL HIGH SCHOOL,156
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0650,PICTOU ACADEMY/DR.THOMAS MCCULLOCH SCHOOL,232
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0971,PICTOU ELEMENTARY SCHOOL      ,177
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0252,PUGWASH DISTRICT HIGH SCHOOL  ,213
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0039,RAWDON DISTRICT ELEMENTARY SCHOOL    ,97
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0916,REDCLIFF MIDDLE SCHOOL        ,409
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0240,RIVER HEBERT DISTRICT ELEMENTARY SCHOOL   ,97
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0251,RIVER HEBERT DISTRICT SCHOOL  ,94
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0923,RIVERSIDE EDUCATION CENTRE    ,564
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0441,SALT SPRINGS ELEMENTARY SCHOOL       ,69
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0004,SCOTSBURN ELEMENTARY SCHOOL   ,107
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0034,SHUBENACADIE DISTRICT ELEMENTARY SCHOOL    ,156
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0992,SOUTH COLCHESTER ACADEMY      ,565
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1105,SPRING STREET ACADEMY         ,416
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0658,SPRINGHILL JUNIOR-SENIOR HIGH SCHOOL ,284
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0001,TATAMAGOUCHE ELEMENTARY SCHOOL,226
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0428,THORBURN CONSOLIDATED SCHOOL  ,227
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0692,TRENTON ELEMENTARY SCHOOL     ,136
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0690,TRENTON MIDDLE SCHOOL         ,144
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,1146,TRURO ELEMENTARY SCHOOL       ,551
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0045,TRURO JUNIOR HIGH SCHOOL      ,416
2015-2016,053,CHIGNECTO-CENTRAL REGIONAL    ,0040,UNIACKE DISTRICT SCHOOL       ,419
